frame,time
9487,316.140
9488,316.174
9489,316.207
9490,316.240
9491,316.274
9492,316.307
9493,316.340
9494,316.374
9495,316.407
9496,316.440
9497,316.474
9498,316.507
9499,316.540
9500,316.574
9501,316.607
9502,316.640
9503,316.673
9504,316.707
9505,316.740
9506,316.773
9507,316.807
9508,316.840
9509,316.873
9510,316.907
9511,316.940
9512,316.973
9513,317.007
9514,317.040
9515,317.073
9516,317.107
9517,317.140
9518,317.173
9519,317.207
9520,317.240
9521,317.273
9522,317.307
9523,317.340
9524,317.373
9525,317.407
9526,317.440
9527,317.473
9528,317.507
9529,317.540
9530,317.573
9531,317.607
9532,317.640
9533,317.673
9534,317.707
9535,317.740
9536,317.773
9537,317.807
9538,317.840
9539,317.873
9540,317.907
9541,317.940
9542,317.973
9543,318.007
9544,318.040
9545,318.073
9546,318.107
9547,318.140
9548,318.173
9549,318.207
9550,318.240
9551,318.273
9552,318.307
9553,318.340
9554,318.373
9555,318.406
9556,318.440
9557,318.473
9558,318.506
9559,318.540
9560,318.573
9561,318.606
9562,318.640
9563,318.673
9564,318.706
9565,318.740
9566,318.773
9567,318.806
9568,318.840
9569,318.873
9570,318.906
9571,318.940
9572,318.973
9573,319.006
9574,319.040
9575,319.073
9576,319.106
9577,319.140
9578,319.173
9579,319.206
9580,319.240
9581,319.273
9582,319.306
9583,319.340
9584,319.373
9585,319.406
9586,319.440
9587,319.473
9588,319.506
9589,319.540
9590,319.573
9591,319.606
9592,319.640
9593,319.673
9594,319.706
9595,319.740
9596,319.773
9597,319.806
9598,319.840
9599,319.873
9600,319.906
9601,319.940
9602,319.973
9603,320.006
9604,320.040
9605,320.073
9606,320.106
9607,320.139
9608,320.173
9609,320.206
9610,320.239
9611,320.273
9612,320.306
9613,320.339
9614,320.373
9615,320.406
9616,320.439
9617,320.473
9618,320.506
9619,320.539
9620,320.573
9621,320.606
9622,320.639
9623,320.673
9624,320.706
9625,320.739
9626,320.773
9627,320.806
9628,320.839
9629,320.873
9630,320.906
9631,320.939
9632,320.973
9633,321.006
9634,321.039
9635,321.073
9636,321.106
9637,321.139
9638,321.173
9639,321.206
9640,321.239
9641,321.273
9642,321.306
9643,321.339
9644,321.373
9645,321.406
9646,321.439
9647,321.473
9648,321.506
9649,321.539
9650,321.573
9651,321.606
9652,321.639
9653,321.673
9654,321.706
9655,321.739
9656,321.773
9657,321.806
9658,321.839
9659,321.873
9660,321.906
9661,321.939
9662,321.972
9663,322.006
9664,322.039
9665,322.072
9666,322.106
9667,322.139
9668,322.172
9669,322.206
9670,322.239
9671,322.272
9672,322.306
9673,322.339
9674,322.372
9675,322.406
9676,322.439
9677,322.472
9678,322.506
9679,322.539
9680,322.572
9681,322.606
9682,322.639
9683,322.672
9684,322.706
9685,322.739
9686,322.772
9687,322.806
9688,322.839
9689,322.872
9690,322.906
9691,322.939
9692,322.972
9693,323.006
9694,323.039
9695,323.072
9696,323.106
9697,323.139
9698,323.172
9699,323.206
9700,323.239
9701,323.272
9702,323.306
9703,323.339
9704,323.372
9705,323.406
9706,323.439
9707,323.472
9708,323.506
9709,323.539
9710,323.572
9711,323.606
9712,323.639
9713,323.672
9714,323.705
9715,323.739
9716,323.772
9717,323.805
9718,323.839
9719,323.872
9720,323.905
9721,323.939
9722,323.972
9723,324.005
9724,324.039
9725,324.072
9726,324.105
9727,324.139
9728,324.172
9729,324.205
9730,324.239
9731,324.272
9732,324.305
9733,324.339
9734,324.372
9735,324.405
9736,324.439
9737,324.472
9738,324.505
9739,324.539
9740,324.572
9741,324.605
9742,324.639
9743,324.672
9744,324.705
9745,324.739
9746,324.772
9747,324.805
9748,324.839
9749,324.872
9750,324.905
9751,324.939
9752,324.972
9753,325.005
9754,325.039
9755,325.072
9756,325.105
9757,325.139
9758,325.172
9759,325.205
9760,325.239
9761,325.272
9762,325.305
9763,325.339
9764,325.372
9765,325.405
9766,325.438
9767,325.472
9768,325.505
9769,325.538
9770,325.572
9771,325.605
9772,325.638
9773,325.672
9774,325.705
9775,325.738
9776,325.772
9777,325.805
9778,325.838
9779,325.872
9780,325.905
9781,325.938
9782,325.972
9783,326.005
9784,326.038
9785,326.072
9786,326.105
9787,326.138
9788,326.172
9789,326.205
9790,326.238
9791,326.272
9792,326.305
9793,326.338
9794,326.372
9795,326.405
9796,326.438
9797,326.472
9798,326.505
9799,326.538
9800,326.572
9801,326.605
9802,326.638
9803,326.672
9804,326.705
9805,326.738
9806,326.772
9807,326.805
9808,326.838
9809,326.872
9810,326.905
9811,326.938
9812,326.972
9813,327.005
9814,327.038
9815,327.072
9816,327.105
9817,327.138
9818,327.171
9819,327.205
9820,327.238
9821,327.271
9822,327.305
9823,327.338
9824,327.371
9825,327.405
9826,327.438
9827,327.471
9828,327.505
9829,327.538
9830,327.571
9831,327.605
9832,327.638
9833,327.671
9834,327.705
9835,327.738
9836,327.771
9837,327.805
9838,327.838
9839,327.871
9840,327.905
9841,327.938
9842,327.971
9843,328.005
9844,328.038
9845,328.071
9846,328.105
9847,328.138
9848,328.171
9849,328.205
9850,328.238
9851,328.271
9852,328.305
9853,328.338
9854,328.371
9855,328.405
9856,328.438
9857,328.471
9858,328.505
9859,328.538
9860,328.571
9861,328.605
9862,328.638
9863,328.671
9864,328.705
9865,328.738
9866,328.771
9867,328.805
9868,328.838
9869,328.871
9870,328.904
9871,328.938
9872,328.971
9873,329.004
9874,329.038
9875,329.071
9876,329.104
9877,329.138
9878,329.171
9879,329.204
9880,329.238
9881,329.271
9882,329.304
9883,329.338
9884,329.371
9885,329.404
9886,329.438
9887,329.471
9888,329.504
9889,329.538
9890,329.571
9891,329.604
9892,329.638
9893,329.671
9894,329.704
9895,329.738
9896,329.771
9897,329.804
9898,329.838
9899,329.871
9900,329.904
9901,329.938
9902,329.971
9903,330.004
9904,330.038
9905,330.071
9906,330.104
9907,330.138
9908,330.171
9909,330.204
9910,330.238
9911,330.271
9912,330.304
9913,330.338
9914,330.371
9915,330.404
9916,330.438
9917,330.471
9918,330.504
9919,330.538
9920,330.571
9921,330.604
9922,330.638
9923,330.671
9924,330.704
9925,330.737
9926,330.771
9927,330.804
9928,330.837
9929,330.871
9930,330.904
9931,330.937
9932,330.971
9933,331.004
9934,331.037
9935,331.071
9936,331.104
9937,331.137
9938,331.171
9939,331.204
9940,331.237
9941,331.271
9942,331.304
9943,331.337
9944,331.371
9945,331.404
9946,331.437
9947,331.471
9948,331.504
9949,331.537
9950,331.571
9951,331.604
9952,331.637
9953,331.671
9954,331.704
9955,331.737
9956,331.771
9957,331.804
9958,331.837
9959,331.871
9960,331.904
9961,331.937
9962,331.971
9963,332.004
9964,332.037
9965,332.071
9966,332.104
9967,332.137
9968,332.171
9969,332.204
9970,332.237
9971,332.271
9972,332.304
9973,332.337
9974,332.371
9975,332.404
9976,332.437
9977,332.470
9978,332.504
9979,332.537
9980,332.570
9981,332.604
9982,332.637
9983,332.670
9984,332.704
9985,332.737
9986,332.770
9987,332.804
9988,332.837
9989,332.870
9990,332.904
9991,332.937
9992,332.970
9993,333.004
9994,333.037
9995,333.070
9996,333.104
9997,333.137
9998,333.170
9999,333.204
10000,333.237
10001,333.270
10002,333.304
10003,333.337
10004,333.370
10005,333.404
10006,333.437
10007,333.470
10008,333.504
10009,333.537
10010,333.570
10011,333.604
10012,333.637
10013,333.670
10014,333.704
10015,333.737
10016,333.770
10017,333.804
10018,333.837
10019,333.870
10020,333.904
10021,333.937
10022,333.970
10023,334.004
10024,334.037
10025,334.070
10026,334.104
10027,334.137
10028,334.170
10029,334.203
10030,334.237
10031,334.270
10032,334.303
10033,334.337
10034,334.370
10035,334.403
10036,334.437
10037,334.470
10038,334.503
10039,334.537
10040,334.570
10041,334.603
10042,334.637
10043,334.670
10044,334.703
10045,334.737
10046,334.770
10047,334.803
10048,334.837
10049,334.870
10050,334.903
10051,334.937
10052,334.970
10053,335.003
10054,335.037
10055,335.070
10056,335.103
10057,335.137
10058,335.170
10059,335.203
10060,335.237
10061,335.270
10062,335.303
10063,335.337
10064,335.370
10065,335.403
10066,335.437
10067,335.470
10068,335.503
10069,335.537
10070,335.570
10071,335.603
10072,335.637
10073,335.670
10074,335.703
10075,335.737
10076,335.770
10077,335.803
10078,335.837
10079,335.870
10080,335.903
10081,335.936
10082,335.970
10083,336.003
10084,336.036
10085,336.070
10086,336.103
10087,336.136
10088,336.170
10089,336.203
10090,336.236
10091,336.270
10092,336.303
10093,336.336
10094,336.370
10095,336.403
10096,336.436
10097,336.470
10098,336.503
10099,336.536
10100,336.570
10101,336.603
10102,336.636
10103,336.670
10104,336.703
10105,336.736
10106,336.770
10107,336.803
10108,336.836
10109,336.870
10110,336.903
10111,336.936
10112,336.970
10113,337.003
10114,337.036
10115,337.070
10116,337.103
10117,337.136
10118,337.170
10119,337.203
10120,337.236
10121,337.270
10122,337.303
10123,337.336
10124,337.370
10125,337.403
10126,337.436
10127,337.470
10128,337.503
10129,337.536
10130,337.570
10131,337.603
10132,337.636
10133,337.669
10134,337.703
10135,337.736
10136,337.769
10137,337.803
10138,337.836
10139,337.869
10140,337.903
10141,337.936
10142,337.969
10143,338.003
10144,338.036
10145,338.069
10146,338.103
10147,338.136
10148,338.169
10149,338.203
10150,338.236
10151,338.269
10152,338.303
10153,338.336
10154,338.369
10155,338.403
10156,338.436
10157,338.469
10158,338.503
10159,338.536
10160,338.569
10161,338.603
10162,338.636
10163,338.669
10164,338.703
10165,338.736
10166,338.769
10167,338.803
10168,338.836
10169,338.869
10170,338.903
10171,338.936
10172,338.969
10173,339.003
10174,339.036
10175,339.069
10176,339.103
10177,339.136
10178,339.169
10179,339.203
10180,339.236
10181,339.269
10182,339.303
10183,339.336
10184,339.369
10185,339.403
10186,339.436
10187,339.469
10188,339.502
10189,339.536
10190,339.569
10191,339.602
10192,339.636
10193,339.669
10194,339.702
10195,339.736
10196,339.769
10197,339.802
10198,339.836
10199,339.869
10200,339.902
10201,339.936
10202,339.969
10203,340.002
10204,340.036
10205,340.069
10206,340.102
10207,340.136
10208,340.169
10209,340.202
10210,340.236
10211,340.269
10212,340.302
10213,340.336
10214,340.369
10215,340.402
10216,340.436
10217,340.469
10218,340.502
10219,340.536
10220,340.569
10221,340.602
10222,340.636
10223,340.669
10224,340.702
10225,340.736
10226,340.769
10227,340.802
10228,340.836
10229,340.869
10230,340.902
10231,340.936
10232,340.969
10233,341.002
10234,341.036
10235,341.069
10236,341.102
10237,341.136
10238,341.169
10239,341.202
10240,341.235
10241,341.269
10242,341.302
10243,341.335
10244,341.369
10245,341.402
10246,341.435
10247,341.469
10248,341.502
10249,341.535
10250,341.569
10251,341.602
10252,341.635
10253,341.669
10254,341.702
10255,341.735
10256,341.769
10257,341.802
10258,341.835
10259,341.869
10260,341.902
10261,341.935
10262,341.969
10263,342.002
10264,342.035
10265,342.069
10266,342.102
10267,342.135
10268,342.169
10269,342.202
10270,342.235
10271,342.269
10272,342.302
10273,342.335
10274,342.369
10275,342.402
10276,342.435
10277,342.469
10278,342.502
10279,342.535
10280,342.569
10281,342.602
10282,342.635
10283,342.669
10284,342.702
10285,342.735
10286,342.769
10287,342.802
10288,342.835
10289,342.869
10290,342.902
10291,342.935
10292,342.968
10293,343.002
10294,343.035
10295,343.068
10296,343.102
10297,343.135
10298,343.168
10299,343.202
10300,343.235
10301,343.268
10302,343.302
10303,343.335
10304,343.368
10305,343.402
10306,343.435
10307,343.468
10308,343.502
10309,343.535
10310,343.568
10311,343.602
10312,343.635
10313,343.668
10314,343.702
10315,343.735
10316,343.768
10317,343.802
10318,343.835
10319,343.868
10320,343.902
10321,343.935
10322,343.968
10323,344.002
10324,344.035
10325,344.068
10326,344.102
10327,344.135
10328,344.168
10329,344.202
10330,344.235
10331,344.268
10332,344.302
10333,344.335
10334,344.368
10335,344.402
10336,344.435
10337,344.468
10338,344.502
10339,344.535
10340,344.568
10341,344.602
10342,344.635
10343,344.668
10344,344.701
10345,344.735
10346,344.768
10347,344.801
10348,344.835
10349,344.868
10350,344.901
10351,344.935
10352,344.968
10353,345.001
10354,345.035
10355,345.068
10356,345.101
10357,345.135
10358,345.168
10359,345.201
10360,345.235
10361,345.268
10362,345.301
10363,345.335
10364,345.368
10365,345.401
10366,345.435
10367,345.468
10368,345.501
10369,345.535
10370,345.568
10371,345.601
10372,345.635
10373,345.668
10374,345.701
10375,345.735
10376,345.768
10377,345.801
10378,345.835
10379,345.868
10380,345.901
10381,345.935
10382,345.968
10383,346.001
10384,346.035
10385,346.068
10386,346.101
10387,346.135
10388,346.168
10389,346.201
10390,346.235
10391,346.268
10392,346.301
10393,346.335
10394,346.368
10395,346.401
10396,346.435
10397,346.468
10398,346.501
10399,346.534
10400,346.568
10401,346.601
10402,346.634
10403,346.668
10404,346.701
10405,346.734
10406,346.768
10407,346.801
10408,346.834
10409,346.868
10410,346.901
10411,346.934
10412,346.968
10413,347.001
10414,347.034
10415,347.068
10416,347.101
10417,347.134
10418,347.168
10419,347.201
10420,347.234
10421,347.268
10422,347.301
10423,347.334
10424,347.368
10425,347.401
10426,347.434
10427,347.468
10428,347.501
10429,347.534
10430,347.568
10431,347.601
10432,347.634
10433,347.668
10434,347.701
10435,347.734
10436,347.768
10437,347.801
10438,347.834
10439,347.868
10440,347.901
10441,347.934
10442,347.968
10443,348.001
10444,348.034
10445,348.068
10446,348.101
10447,348.134
10448,348.168
10449,348.201
10450,348.234
10451,348.267
10452,348.301
10453,348.334
10454,348.367
10455,348.401
10456,348.434
10457,348.467
10458,348.501
10459,348.534
10460,348.567
10461,348.601
10462,348.634
10463,348.667
10464,348.701
10465,348.734
10466,348.767
10467,348.801
10468,348.834
10469,348.867
10470,348.901
10471,348.934
10472,348.967
10473,349.001
10474,349.034
10475,349.067
10476,349.101
10477,349.134
10478,349.167
10479,349.201
10480,349.234
10481,349.267
10482,349.301
10483,349.334
10484,349.367
10485,349.401
10486,349.434
10487,349.467
10488,349.501
10489,349.534
10490,349.567
10491,349.601
10492,349.634
10493,349.667
10494,349.701
10495,349.734
10496,349.767
10497,349.801
10498,349.834
10499,349.867
10500,349.901
10501,349.934
10502,349.967
10503,350.000
10504,350.034
10505,350.067
10506,350.100
10507,350.134
10508,350.167
10509,350.200
10510,350.234
10511,350.267
10512,350.300
10513,350.334
10514,350.367
10515,350.400
10516,350.434
10517,350.467
10518,350.500
10519,350.534
10520,350.567
10521,350.600
10522,350.634
10523,350.667
10524,350.700
10525,350.734
10526,350.767
10527,350.800
10528,350.834
10529,350.867
10530,350.900
10531,350.934
10532,350.967
10533,351.000
10534,351.034
10535,351.067
10536,351.100
10537,351.134
10538,351.167
10539,351.200
10540,351.234
10541,351.267
10542,351.300
10543,351.334
10544,351.367
10545,351.400
10546,351.434
10547,351.467
10548,351.500
10549,351.534
10550,351.567
10551,351.600
10552,351.634
10553,351.667
10554,351.700
10555,351.733
10556,351.767
10557,351.800
10558,351.833
10559,351.867
10560,351.900
10561,351.933
10562,351.967
10563,352.000
10564,352.033
10565,352.067
10566,352.100
10567,352.133
10568,352.167
10569,352.200
10570,352.233
10571,352.267
10572,352.300
10573,352.333
10574,352.367
10575,352.400
10576,352.433
10577,352.467
10578,352.500
10579,352.533
10580,352.567
10581,352.600
10582,352.633
10583,352.667
10584,352.700
10585,352.733
10586,352.767
10587,352.800
10588,352.833
10589,352.867
10590,352.900
10591,352.933
10592,352.967
10593,353.000
10594,353.033
10595,353.067
10596,353.100
10597,353.133
10598,353.167
10599,353.200
10600,353.233
10601,353.267
10602,353.300
10603,353.333
10604,353.367
10605,353.400
10606,353.433
10607,353.466
10608,353.500
10609,353.533
10610,353.566
10611,353.600
10612,353.633
10613,353.666
10614,353.700
10615,353.733
10616,353.766
10617,353.800
10618,353.833
10619,353.866
10620,353.900
10621,353.933
10622,353.966
10623,354.000
10624,354.033
10625,354.066
10626,354.100
10627,354.133
10628,354.166
10629,354.200
10630,354.233
10631,354.266
10632,354.300
10633,354.333
10634,354.366
10635,354.400
10636,354.433
10637,354.466
10638,354.500
10639,354.533
10640,354.566
10641,354.600
10642,354.633
10643,354.666
10644,354.700
10645,354.733
10646,354.766
10647,354.800
10648,354.833
10649,354.866
10650,354.900
10651,354.933
10652,354.966
10653,355.000
10654,355.033
10655,355.066
10656,355.100
10657,355.133
10658,355.166
10659,355.200
10660,355.233
10661,355.266
10662,355.299
10663,355.333
10664,355.366
10665,355.399
10666,355.433
10667,355.466
10668,355.499
10669,355.533
10670,355.566
10671,355.599
10672,355.633
10673,355.666
10674,355.699
10675,355.733
10676,355.766
10677,355.799
10678,355.833
10679,355.866
10680,355.899
10681,355.933
10682,355.966
10683,355.999
10684,356.033
10685,356.066
10686,356.099
10687,356.133
10688,356.166
10689,356.199
10690,356.233
10691,356.266
10692,356.299
10693,356.333
10694,356.366
10695,356.399
10696,356.433
10697,356.466
10698,356.499
10699,356.533
10700,356.566
10701,356.599
10702,356.633
10703,356.666
10704,356.699
10705,356.733
10706,356.766
10707,356.799
10708,356.799
